;_index;_type;_id;_score;_source.date;_source.country;_source.orientation;_source.metadata;_source.keywords;_source.city;_source.rating;_source.county;_source.media;_source.lens;_source.dirname;_source.filename;_source.museum;_source.imported;_source.width;_source.location;_source.state;_source.place;_source.height;_source.md5;_source.placeInterpolated;_source.modified;_source.deleted;_source.found_file_on_disk;long;lat
301;images2;test;fwPEqWwBP8SISckhWbzG;2.6241126;2019-07-29T15:19:31;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9670.JPG;;2019-08-19;3088;[16.92546111111111, 43.37728888888889];Unknown;True;2320;0cdf2397b2d3e36bf2ef2856e38f921e;True;;;;43.38;16.93
302;images2;test;WQPEqWwBP8SISckhUryG;2.6241126;2019-07-29T15:20:06;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9672.JPG;;2019-08-19;3088;[16.925411111111114, 43.37723611111111];Unknown;True;2320;22a09d2396271482f472339f52a4621e;True;;;;43.38;16.93
303;images2;test;YAPEqWwBP8SISckhU7xx;2.6241126;2019-07-29T15:20:06;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9673.JPG;;2019-08-19;3088;[16.925411111111114, 43.37723611111111];Unknown;True;2320;a6d16d2c29c46fb0e36d60f5786dc5f9;True;;;;43.38;16.93
304;images2;test;CQPEqWwBP8SISckhQrzw;2.6241126;2019-07-29T15:20:17;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9674.JPG;;2019-08-19;3088;[16.925347222222225, 43.37723888888889];Unknown;True;2320;b2e5d44ce5c87136779f7999e42111a8;True;;;;43.38;16.93
305;images2;test;4gPEqWwBP8SISckhbby9;2.6241126;2019-07-31T14:50:33;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9761.JPG;;2019-08-19;4032;[16.92230277777778, 43.37308888888889];Unknown;True;3024;f88754fa8dbba349988ba8cecfc5c2ab;True;;;;43.37;16.92
306;images2;test;tAPEqWwBP8SISckhZLzB;2.6241126;2019-07-31T14:51:25;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9762.JPG;;2019-08-19;4032;[16.922294444444447, 43.37310277777778];Unknown;True;3024;5b7b5b45c264303a9a4678eb62ccb80c;True;;;;43.37;16.92
307;images2;test;lAPEqWwBP8SISckhXrzW;2.6241126;2019-07-31T14:51:26;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9763.JPG;;2019-08-19;4032;[16.922294444444447, 43.37310277777778];Unknown;True;3024;3281d8a487fbd0689c13e36d7620f16c;True;;;;43.37;16.92
308;images2;test;MAPEqWwBP8SISckhgb2Q;2.6241126;2019-07-31T16:21:03;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9767.JPG;;2019-08-19;4032;[16.925319444444444, 43.370025];Unknown;True;3024;cc20f504a991071b7ffa6aafbf473781;True;;;;43.37;16.93
309;images2;test;8QPDqWwBP8SISckh3rpL;2.6241126;2019-07-31T16:21:09;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9769.JPG;;2019-08-19;4032;[16.925344444444445, 43.37003333333333];Unknown;True;3024;d550cf275711b43b54b8d35b60bf61be;True;;;;43.37;16.93
310;images2;test;CQPDqWwBP8SISckh5LuR;2.6241126;2019-07-31T16:21:09;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9768.JPG;;2019-08-19;4032;[16.925344444444445, 43.37003333333333];Unknown;True;3024;5aeb1a52d4fad83c42fd9b5fd891b2c2;True;;;;43.37;16.93
311;images2;test;eQPEqWwBP8SISckhEbto;2.6241126;2019-07-29T12:36:33;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9655.JPG;;2019-08-19;4032;[16.928194444444447, 43.38043611111111];Unknown;True;3024;6f76b429819e9095b5a9431212fbaa9c;True;;;;43.38;16.93
312;images2;test;nAPEqWwBP8SISckhILup;2.6241126;2019-07-29T12:38:15;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9656.JPG;;2019-08-19;4032;[16.928408333333334, 43.380494444444444];Unknown;True;3024;027d92af1f07df17e90051a1a48caa3e;True;;;;43.38;16.93
313;images2;test;ogPEqWwBP8SISckhI7uH;2.6241126;2019-07-29T13:01:08;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9657.JPG;;2019-08-19;4032;[16.92693888888889, 43.382575];Unknown;True;3024;ee974352787e37a39f3d6a2fe45dfd8b;True;;;;43.38;16.93
314;images2;test;ggPEqWwBP8SISckhWrw9;2.6241126;2019-07-29T13:06:44;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9658.JPG;;2019-08-19;4032;[16.9269, 43.383402777777775];Unknown;True;3024;cb576fa5669538553432d6ef9d167596;True;;;;43.38;16.93
315;images2;test;PAPEqWwBP8SISckhTLz7;2.6241126;2019-07-29T13:16:15;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;FC220 -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/DJI_0358.JPG;;2019-08-19;4000;[16.927068222222225, 43.38320091666667];Unknown;True;2250;97dc538706a6f7ca982b85bd2f9055f2;True;;;;43.38;16.93
316;images2;test;NwPEqWwBP8SISckhS7zS;2.6241126;2019-07-29T14:01:17;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9662.JPG;;2019-08-19;4032;[16.93285277777778, 43.378525];Unknown;True;3024;3dd2fe07b7d84f8939e342e2a849e512;True;;;;43.38;16.93
317;images2;test;MwPEqWwBP8SISckhS7w3;2.6241126;2019-07-29T14:07:49;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9663.JPG;;2019-08-19;4032;[16.934177777777776, 43.37756666666667];Unknown;True;3024;90c6c14de41f0c9668c8843dc21e0b16;True;;;;43.38;16.93
318;images2;test;fAPEqWwBP8SISckhWbw3;2.6241126;2019-07-29T14:24:31;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9665.JPG;;2019-08-19;4032;[16.93291388888889, 43.37751111111111];Unknown;True;3024;15b1dab2d64ce09a96d4223c193c859d;True;;;;43.38;16.93
319;images2;test;DwPEqWwBP8SISckhRLzp;2.6241126;2019-07-29T15:20:17;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9675.JPG;;2019-08-19;3088;[16.925347222222225, 43.37723888888889];Unknown;True;2320;45d1d8187bd6188701cda116ccd5569f;True;;;;43.38;16.93
320;images2;test;MAPEqWwBP8SISckhSry-;2.6241126;2019-07-29T15:20:25;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9677.JPG;;2019-08-19;3088;[16.925316666666667, 43.37724722222222];Unknown;True;2320;9c517254ba6de2038dca347e72d772df;True;;;;43.38;16.93
321;images2;test;OAPEqWwBP8SISckhTLwS;2.6241126;2019-07-29T15:20:25;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9676.JPG;;2019-08-19;3088;[16.925316666666667, 43.37724722222222];Unknown;True;2320;764a3f3719dea40585f90465f6e536e9;True;;;;43.38;16.93
322;images2;test;6wPEqWwBP8SISckhO7uY;2.6241126;2019-07-29T15:24:18;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9678.JPG;;2019-08-19;3088;[16.925422222222224, 43.37725555555556];Unknown;True;2320;1b03c0650661b44ed414626403254058;True;;;;43.38;16.93
323;images2;test;WgPEqWwBP8SISckhUryx;2.6241126;2019-07-29T14:30:57;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9666.JPG;;2019-08-19;4032;[16.93232777777778, 43.37804444444445];Unknown;True;3024;f3de6f4650c805a39cfd0c925dd11bb0;True;;;;43.38;16.93
324;images2;test;mAPEqWwBP8SISckhX7zW;2.6241126;2019-07-26T10:36:29;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9575.JPG;;2019-08-19;4032;[16.921691666666668, 43.37347777777778];Unknown;True;3024;95192ebf8b642f9183b01fd4f1c6070e;True;;;;43.37;16.92
325;images2;test;xwPEqWwBP8SISckhaLzt;2.6241126;2019-07-26T10:36:42;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9576.JPG;;2019-08-19;4032;[16.921633333333336, 43.37340833333334];Unknown;True;3024;7563033d2659e3db5ff3cf4421f294f6;True;;;;43.37;16.92
326;images2;test;RQPDqWwBP8SISckh-7sp;2.6241126;2019-07-26T12:31:39;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9579.JPG;;2019-08-19;3088;[16.922641666666667, 43.37251666666667];Unknown;True;2320;31261797c567e3f3197fef4ab212750c;True;;;;43.37;16.92
327;images2;test;rwPEqWwBP8SISckhY7zl;2.6241126;2019-07-25T16:25:54;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9560.JPG;;2019-08-19;4032;[17.024852777777777, 43.38786388888889];Unknown;True;3024;433579b48c12d49b40147bfbc46168dd;True;;;;43.39;17.02
328;images2;test;mQPEqWwBP8SISckhYLwJ;2.6241126;2019-07-25T17:56:46;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9561.JPG;;2019-08-19;4032;[16.921750000000003, 43.37347777777778];Unknown;True;3024;c706649ada4f5510cca8acc26f1a4adb;True;;;;43.37;16.92
329;images2;test;mgPEqWwBP8SISckhILtI;2.6241126;2019-07-26T12:54:25;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_125425.jpg;;2019-08-19;4032;[16.92361111111111, 43.37];Unknown;True;3024;bd401c76333c21adede528d8af126c47;True;;;;43.37;16.92
330;images2;test;EQPDqWwBP8SISckh5ruN;2.6241126;2019-07-26T12:55:32;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_125533.jpg;;2019-08-19;2640;[16.9236803, 43.3701476];Unknown;True;1980;500df4ce43e10d8276d32414479d06bf;True;;;;43.37;16.92
331;images2;test;tQPEqWwBP8SISckhK7sw;2.6241126;2019-07-26T12:55:39;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_125540.jpg;;2019-08-19;2640;[16.9236803, 43.3701476];Unknown;True;1980;c4ac7606066262b4d1e8d27a4b233665;True;;;;43.37;16.92
332;images2;test;TwPEqWwBP8SISckhULzu;2.6241126;2019-07-25T13:15:45;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9538.JPG;;2019-08-19;4032;[15.039822222222222, 44.33410277777778];Unknown;True;3024;c27abb8df7250a5bad3ef5cf821ec409;True;;;;44.33;15.04
333;images2;test;aAPEqWwBP8SISckhVLzB;2.6241126;2019-07-25T13:15:55;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9539.JPG;;2019-08-19;4032;[15.039822222222222, 44.33410277777778];Unknown;True;3024;55a84d7b6fe895f2d3110aeeac15fdf9;True;;;;44.33;15.04
334;images2;test;0wPDqWwBP8SISckh1rr1;2.6241126;2019-07-25T13:16:07;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9540.JPG;;2019-08-19;4032;[15.039822222222222, 44.33410277777778];Unknown;True;3024;b995192baa99a99eb1a14b4a1011b66f;True;;;;44.33;15.04
335;images2;test;zwPDqWwBP8SISckh1bpa;2.6241126;2019-07-26T15:19:46;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9597.JPG;;2019-08-19;4032;[16.91928888888889, 43.37662777777778];Unknown;True;3024;9c242e2383d29ac0e3ecd6e3bffa3077;True;;;;43.38;16.92
336;images2;test;0QPEqWwBP8SISckharxi;2.6241126;2019-07-26T19:24:34;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_192434.jpg;;2019-08-19;4032;[16.920555555555556, 43.374722222222225];Unknown;True;3024;270c31e997752a4845e69aa612f5b08e;True;;;;43.37;16.92
337;images2;test;KAPEqWwBP8SISckhf73I;2.6241126;2019-07-26T19:26:19;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_192619.jpg;;2019-08-19;4032;[16.920555555555556, 43.374722222222225];Unknown;True;3024;c3fcb5d9bb62fae1235972e001a68750;True;;;;43.37;16.92
338;images2;test;nQPEqWwBP8SISckhYLzL;2.6241126;2019-07-26T19:28:05;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_192806.jpg;;2019-08-19;4032;[16.920555555555556, 43.375];Unknown;True;3024;af5cdab9568549f041b5f5e928a88244;True;;;;43.38;16.92
339;images2;test;2gPEqWwBP8SISckha7z0;2.6241126;2019-07-26T19:28:10;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_192810.jpg;;2019-08-19;4032;[16.920555555555556, 43.375];Unknown;True;3024;9bdb4dc112856dfa20ac834b872acdd6;True;;;;43.38;16.92
340;images2;test;KQPEqWwBP8SISckhf73r;2.6241126;2019-07-26T19:28:16;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_192816.jpg;;2019-08-19;4032;[16.920555555555556, 43.375];Unknown;True;3024;083a2e85cfb0e5a6fe2ee8bce57c4373;True;;;;43.38;16.92
341;images2;test;9wPDqWwBP8SISckh37qY;2.6241126;2019-07-26T19:28:18;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_192818.jpg;;2019-08-19;4032;[16.920555555555556, 43.374722222222225];Unknown;True;3024;db4c8b414ca7c541a49b3e1e7bb8e1b7;True;;;;43.37;16.92
342;images2;test;5APEqWwBP8SISckhOrsI;2.6241126;2019-07-26T19:29:21;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_192921.jpg;;2019-08-19;4032;[16.920555555555556, 43.374722222222225];Unknown;True;3024;ca60785c6f269648e21bdb8f55f7cb96;True;;;;43.37;16.92
343;images2;test;pgPEqWwBP8SISckhJrtt;2.6241126;2019-07-26T19:42:02;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194204.jpg;;2019-08-19;2640;[16.9205533, 43.3748894];Unknown;True;1980;3dc916d5659f9f16ce1dad808f504e7d;True;;;;43.37;16.92
344;images2;test;wAPEqWwBP8SISckhLrsD;2.6241126;2019-07-26T19:42:27;Hrvatska;Rotated 90 CCW;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194228.jpg;;2019-08-19;2640;[16.9204766, 43.3746955];Unknown;True;1980;140602b50251754ad9135fc8ef14772c;True;;;;43.37;16.92
345;images2;test;7gPEqWwBP8SISckhcbz_;2.6241126;2019-07-26T19:42:41;Hrvatska;Rotated 90 CCW;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194242.jpg;;2019-08-19;2640;[16.920543299722222, 43.3746888];Unknown;True;1980;cce0de9cf9689eeab3f23736dea66aab;True;;;;43.37;16.92
346;images2;test;KwPEqWwBP8SISckhgL1I;2.6241126;2019-07-26T19:43:07;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194308.jpg;;2019-08-19;2640;[16.918337499722224, 43.3783576];Unknown;True;1980;08ceed8f525c6bc1d37e552e745646c2;True;;;;43.38;16.92
347;images2;test;_wPEqWwBP8SISckhdbzO;2.6241126;2019-07-26T19:45:31;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194531.jpg;;2019-08-19;4032;[16.92027777777778, 43.374722222222225];Unknown;True;3024;c42f85493629a9065d9d0d72a4a84072;True;;;;43.37;16.92
348;images2;test;GwPEqWwBP8SISckhR7xM;2.6241126;2019-07-26T19:46:20;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194622.jpg;;2019-08-19;2640;[16.9204535, 43.37492519972222];Unknown;True;1980;ce344e3d024ad4d7259c667706e09085;True;;;;43.37;16.92
349;images2;test;jgPEqWwBP8SISckhXbxr;2.6241126;2019-07-26T19:46:32;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194633.jpg;;2019-08-19;2640;[16.9204535, 43.37492519972222];Unknown;True;1980;bccd29f1a5ff86dc312c31af3b4e68c8;True;;;;43.37;16.92
350;images2;test;ywPDqWwBP8SISckh1Lpl;2.6241126;2019-07-26T19:46:48;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194649.jpg;;2019-08-19;2640;[16.9204784, 43.374847799722225];Unknown;True;1980;a2d45ec6613bf11e88c74c608520b52c;True;;;;43.37;16.92
351;images2;test;TAPDqWwBP8SISckh_Lvr;2.6241126;2019-07-26T19:47:08;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194710.jpg;;2019-08-19;2640;[16.9203128, 43.3748457];Unknown;True;1980;95db0559abe7f7579dcdbf0cedbca070;True;;;;43.37;16.92
352;images2;test;XAPEqWwBP8SISckhALtL;2.6241126;2019-07-26T13:28:40;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9587.JPG;;2019-08-19;4032;[16.923361111111113, 43.37016666666667];Unknown;True;3024;bf2a8e01700373f8441ac1cacc086e8d;True;;;;43.37;16.92
353;images2;test;3APEqWwBP8SISckhbLxG;2.6241126;2019-07-26T13:28:40;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9588.JPG;;2019-08-19;4032;[16.923361111111113, 43.37016666666667];Unknown;True;3024;0fa0e82b7a78e0b83fa8b95d61e41844;True;;;;43.37;16.92
354;images2;test;MwPDqWwBP8SISckh8bt5;2.6241126;2019-07-26T13:37:11;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9590.JPG;;2019-08-19;4032;[16.922675, 43.372119444444444];Unknown;True;3024;9811c663d64357e98c358eed1ec0a87d;True;;;;43.37;16.92
355;images2;test;HAPDqWwBP8SISckh7LuT;2.6241126;2019-07-26T13:39:33;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9591.JPG;;2019-08-19;4032;[16.92269166666667, 43.37275277777778];Unknown;True;3024;36b5f546a8053a09edbe1d66c7cd3441;True;;;;43.37;16.92
356;images2;test;4APEqWwBP8SISckhOLuM;2.6241126;2019-07-26T12:55:56;Hrvatska;Rotated 90 CCW;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_125557.jpg;;2019-08-19;2640;[16.923751899722223, 43.3700692];Unknown;True;1980;60db146e0b60d3a9e3d4f5c4e92d68c2;True;;;;43.37;16.92
357;images2;test;0APDqWwBP8SISckh1bqY;2.6241126;2019-07-26T13:28:34;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9583.JPG;;2019-08-19;4032;[16.92331388888889, 43.37018333333334];Unknown;True;3024;c1f767369778754cc1be37cfbf5b8326;True;;;;43.37;16.92
358;images2;test;NAPDqWwBP8SISckh8rsu;2.6241126;2019-07-26T13:28:34;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9584.JPG;;2019-08-19;4032;[16.92331388888889, 43.37018333333334];Unknown;True;3024;5db7838ce893cee1da8a80c4ce83db7f;True;;;;43.37;16.92
